transaction_id,customer_id,loan_id,transaction_ts,transaction_type,payment_method,amount,currency,transaction_status
T0003936,C00438,L000670,2023-03-24T00:00:00,REPAYMENT,CASH_NETWORK,2809,COP,FAILED
T0003937,C00154,L000874,2025-03-02T00:00:00,DISBURSEMENT,CASH_NETWORK,349607,COP,FAILED
T0003938,C00009,L000411,2024-02-14T00:00:00,DISBURSEMENT,CASH_NETWORK,217035,COP,FAILED
T0003939,C00129,L000666,2023-12-01T00:00:00,DISBURSEMENT,CASH_NETWORK,266546,COP,FAILED
T0003940,C00360,L000818,2025-04-20T00:00:00,FEE,PSE,67533,COP,SETTLED
T0003941,C00416,L000125,2024-02-28T00:00:00,CHARGEBACK,TRANSFER,292827,COP,FAILED
T0003942,C00256,L000753,2024-10-22T00:00:00,DISBURSEMENT,PSE,429072,COP,PENDING
T0003943,C00477,L001072,2024-12-16T00:00:00,DISBURSEMENT,TRANSFER,181174,COP,SETTLED
T0003944,C00254,L000941,2025-01-07T00:00:00,FEE,TRANSFER,182158,COP,FAILED
T0003945,C00023,L000883,2025-02-01T00:00:00,FEE,CARD,419669,COP,FAILED
T0003946,C00516,L000211,2023-08-11T00:00:00,DISBURSEMENT,PSE,316508,COP,PENDING
T0003947,C00133,L000495,2024-01-04T00:00:00,REPAYMENT,CASH_NETWORK,262667,COP,PENDING
T0003948,C00007,L000482,2025-02-12T00:00:00,DISBURSEMENT,TRANSFER,222900,COP,PENDING
T0003949,C00019,L001102,2023-12-30T00:00:00,FEE,CASH_NETWORK,133298,COP,SETTLED
T0003950,C00002,L000205,2024-08-18T00:00:00,DISBURSEMENT,CASH_NETWORK,307439,COP,PENDING
T0003951,C00210,L000866,2025-06-16T00:00:00,REPAYMENT,CARD,151116,COP,FAILED
T0003952,C00098,L001047,2024-05-11T00:00:00,FEE,TRANSFER,235169,COP,FAILED
T0003953,C00423,L001008,2024-05-24T00:00:00,DISBURSEMENT,CASH_NETWORK,320025,COP,FAILED
T0003954,C00213,L000212,2023-07-08T00:00:00,CHARGEBACK,TRANSFER,-46469,COP,FAILED
T0003955,C00136,L000215,2024-03-11T00:00:00,DISBURSEMENT,TRANSFER,261489,COP,SETTLED
T0003956,C00235,L001199,2024-11-06T00:00:00,FEE,TRANSFER,316501,COP,SETTLED
T0003957,C00260,L000805,2025-03-30T00:00:00,REPAYMENT,TRANSFER,259120,COP,SETTLED
T0003958,C00274,L000005,2025-01-15T00:00:00,CHARGEBACK,CARD,172775,COP,FAILED
T0003959,C00073,L001185,2025-04-30T00:00:00,DISBURSEMENT,CARD,108739,COP,SETTLED
T0003960,C00249,L001189,2025-06-07T00:00:00,DISBURSEMENT,CASH_NETWORK,20010,COP,FAILED
T0003961,C00482,L000387,2024-05-05T00:00:00,REPAYMENT,TRANSFER,140965,COP,SETTLED
T0003962,C00082,L000025,2023-05-13T00:00:00,FEE,CARD,56225,COP,PENDING
T0003963,C00390,L000479,2023-04-12T00:00:00,FEE,PSE,211647,COP,FAILED
T0003964,C00245,L000197,2023-02-20T00:00:00,REPAYMENT,CASH_NETWORK,196820,COP,PENDING
T0003965,C00308,L000035,2025-01-27T00:00:00,FEE,CASH_NETWORK,150120,COP,FAILED
T0003966,C00149,L000398,2024-07-11T00:00:00,DISBURSEMENT,TRANSFER,168280,COP,PENDING
T0003967,C00202,L000199,2024-01-07T00:00:00,FEE,CASH_NETWORK,117777,COP,PENDING
T0003968,C00166,L000824,2023-11-24T00:00:00,CHARGEBACK,PSE,47846,COP,FAILED
T0003969,C00146,L000520,2023-08-15T00:00:00,REPAYMENT,PSE,270131,COP,FAILED
T0003970,C00268,L000569,2023-09-12T00:00:00,FEE,CARD,237625,COP,SETTLED
T0003971,C00374,L001073,2024-08-22T00:00:00,CHARGEBACK,CASH_NETWORK,288722,COP,SETTLED
T0003972,C00150,L000626,2024-11-14T00:00:00,DISBURSEMENT,TRANSFER,279912,COP,FAILED
T0003973,C00235,L000621,2025-04-25T00:00:00,FEE,PSE,-6663,COP,PENDING
T0003974,C00009,L000702,2024-10-26T00:00:00,REPAYMENT,CASH_NETWORK,310307,COP,PENDING
T0003975,C00363,L000933,2023-06-23T00:00:00,FEE,TRANSFER,250922,COP,SETTLED
T0003976,C00355,L001184,2023-03-29T00:00:00,DISBURSEMENT,PSE,370438,COP,PENDING
T0003977,C00106,L000673,2025-05-23T00:00:00,DISBURSEMENT,PSE,229959,COP,SETTLED
T0003978,C00188,L000880,2025-01-24T00:00:00,CHARGEBACK,PSE,104156,COP,SETTLED
T0003979,C00073,L000761,2025-03-14T00:00:00,DISBURSEMENT,CARD,152419,COP,PENDING
T0003980,C00206,L000337,2025-01-08T00:00:00,CHARGEBACK,CASH_NETWORK,140675,COP,PENDING
T0003981,C00047,L000296,2024-05-15T00:00:00,FEE,CARD,108166,COP,PENDING
T0003982,C00101,L000066,2024-01-27T00:00:00,DISBURSEMENT,PSE,369663,COP,PENDING
T0003983,C00119,L000797,2025-03-21T00:00:00,CHARGEBACK,CARD,293325,COP,FAILED
T0003984,C00316,L000013,2024-03-01T00:00:00,FEE,CARD,301402,COP,FAILED
T0003985,C00149,L001020,2023-05-10T00:00:00,FEE,CASH_NETWORK,234665,COP,FAILED
T0003986,C00086,L000641,2023-08-17T00:00:00,DISBURSEMENT,CASH_NETWORK,189687,COP,SETTLED
T0003987,C00168,L000547,2024-03-29T00:00:00,FEE,CARD,180005,COP,PENDING
T0003988,C00511,L000521,2024-08-18T00:00:00,CHARGEBACK,CASH_NETWORK,213967,COP,PENDING
T0003989,C00111,L000785,2023-06-14T00:00:00,DISBURSEMENT,CARD,127157,COP,FAILED
T0003990,C00257,L000128,2023-01-12T00:00:00,REPAYMENT,CASH_NETWORK,230590,COP,FAILED
T0003991,C00463,L000814,2024-01-25T00:00:00,FEE,CASH_NETWORK,242865,COP,PENDING
T0003992,C00169,L000913,2024-11-12T00:00:00,REPAYMENT,CARD,86799,COP,PENDING
T0003993,C00493,L001175,2024-10-10T00:00:00,REPAYMENT,TRANSFER,325096,COP,PENDING
T0003994,C00022,L000129,2023-05-06T00:00:00,DISBURSEMENT,CARD,1262,COP,SETTLED
T0003995,C00328,L000297,2023-07-01T00:00:00,REPAYMENT,TRANSFER,333958,COP,FAILED
T0003996,C00463,L000421,2024-03-19T00:00:00,REPAYMENT,PSE,218998,COP,PENDING
T0003997,C00410,L000590,2023-12-14T00:00:00,CHARGEBACK,PSE,313822,COP,FAILED
T0003998,C00350,L000748,2024-11-01T00:00:00,REPAYMENT,CARD,300286,COP,PENDING
T0003999,C00333,L001060,2023-11-15T00:00:00,DISBURSEMENT,PSE,224103,COP,SETTLED
T0004000,C00180,L000958,2024-09-01T00:00:00,CHARGEBACK,CASH_NETWORK,-2623,COP,PENDING
T0004001,C00455,L001120,2024-10-26T00:00:00,FEE,CARD,287815,COP,PENDING
T0004002,C00073,L000830,2023-06-10T00:00:00,REPAYMENT,CARD,118535,COP,FAILED
T0004003,C00374,L000508,2023-11-03T00:00:00,REPAYMENT,CASH_NETWORK,173022,COP,PENDING
T0004004,C00285,L000652,2023-11-10T00:00:00,FEE,PSE,141609,COP,FAILED
T0004005,C00199,L000041,2024-08-21T00:00:00,FEE,PSE,307496,COP,SETTLED
T0004006,C00073,L000175,2024-02-07T00:00:00,CHARGEBACK,CARD,177082,COP,PENDING
T0004007,C00294,L000974,2023-12-21T00:00:00,FEE,TRANSFER,465752,COP,FAILED
T0004008,C00208,L000089,2024-04-20T00:00:00,CHARGEBACK,CASH_NETWORK,254791,COP,SETTLED
T0004009,C00284,L001110,2023-10-13T00:00:00,FEE,CARD,95102,COP,FAILED
T0004010,C00090,L000355,2024-11-19T00:00:00,CHARGEBACK,CARD,214863,COP,PENDING
T0004011,C00278,L001058,2024-07-24T00:00:00,REPAYMENT,CASH_NETWORK,284459,COP,SETTLED
T0004012,C00315,L000707,2023-11-13T00:00:00,FEE,TRANSFER,163305,COP,PENDING
T0004013,C00480,L000757,2024-01-15T00:00:00,CHARGEBACK,CARD,172091,COP,PENDING
T0004014,C00202,L000757,2024-08-06T00:00:00,REPAYMENT,TRANSFER,263230,COP,PENDING
T0004015,C00233,L000327,2024-06-28T00:00:00,FEE,CASH_NETWORK,228133,COP,SETTLED
T0004016,C00400,L000913,2024-05-23T00:00:00,REPAYMENT,PSE,119248,COP,PENDING
T0004017,C00197,L000663,2023-08-09T00:00:00,DISBURSEMENT,TRANSFER,243516,COP,FAILED
T0004018,C00110,L000219,2023-07-06T00:00:00,REPAYMENT,CASH_NETWORK,180712,COP,SETTLED
T0004019,C00291,L000972,2023-01-06T00:00:00,REPAYMENT,CARD,317560,COP,PENDING
T0004020,C00197,L000475,2025-02-09T00:00:00,CHARGEBACK,CARD,341480,COP,PENDING
T0004021,C00502,L001171,2024-05-18T00:00:00,DISBURSEMENT,CASH_NETWORK,237259,COP,PENDING
T0004022,C00045,L000689,2025-01-10T00:00:00,CHARGEBACK,CARD,158391,COP,PENDING
T0004023,C00088,L000851,2024-10-11T00:00:00,FEE,CASH_NETWORK,179914,COP,FAILED
T0004024,C00496,L000730,2025-03-15T00:00:00,DISBURSEMENT,CARD,284342,COP,PENDING
T0004025,C00340,L001088,2025-05-19T00:00:00,REPAYMENT,TRANSFER,170954,COP,FAILED
T0004026,C00391,L000196,2023-02-24T00:00:00,DISBURSEMENT,TRANSFER,179603,COP,SETTLED
T0004027,C00082,L000925,2025-01-09T00:00:00,FEE,CASH_NETWORK,131513,COP,PENDING
T0004028,C00421,L000456,2023-05-05T00:00:00,FEE,PSE,276004,COP,SETTLED
T0004029,C00020,L001033,2023-07-20T00:00:00,CHARGEBACK,CARD,123407,COP,FAILED
T0004030,C00382,L000230,2023-06-25T00:00:00,DISBURSEMENT,CASH_NETWORK,122168,COP,PENDING
T0004031,C00304,L000200,2025-05-08T00:00:00,FEE,CARD,144117,COP,FAILED
T0004032,C00036,L001068,2024-12-28T00:00:00,FEE,PSE,311454,COP,SETTLED
T0004033,C00015,L001176,2024-04-04T00:00:00,REPAYMENT,CARD,103348,COP,PENDING
T0004034,C00412,L000852,2025-01-19T00:00:00,FEE,CASH_NETWORK,105669,COP,SETTLED
T0004035,C00435,L000431,2024-03-16T00:00:00,CHARGEBACK,PSE,59095,COP,SETTLED
T0004036,C00065,L000816,2025-05-13T00:00:00,DISBURSEMENT,CARD,332125,COP,PENDING
T0004037,C00469,L000581,2023-11-23T00:00:00,DISBURSEMENT,CARD,181765,COP,PENDING
T0004038,C00428,L000746,2025-05-03T00:00:00,FEE,CARD,240656,COP,PENDING
T0004039,C00100,L001177,2024-09-22T00:00:00,FEE,PSE,213671,COP,SETTLED
T0004040,C00362,L000846,2024-05-07T00:00:00,DISBURSEMENT,TRANSFER,-48196,COP,PENDING
T0004041,C00353,L000753,2024-09-16T00:00:00,DISBURSEMENT,PSE,115527,COP,PENDING
T0004042,C00509,L001004,2024-07-21T00:00:00,REPAYMENT,TRANSFER,385541,COP,PENDING
T0004043,C00071,L000140,2025-06-10T00:00:00,FEE,CARD,173816,COP,PENDING
T0004044,C00264,L001011,2023-12-19T00:00:00,DISBURSEMENT,CASH_NETWORK,227812,COP,FAILED
T0004045,C00023,L000900,2023-03-13T00:00:00,DISBURSEMENT,PSE,243898,COP,SETTLED
T0004046,C00256,L000478,2023-11-09T00:00:00,CHARGEBACK,CARD,-52702,COP,SETTLED
T0004047,C00346,L001053,2025-04-19T00:00:00,REPAYMENT,TRANSFER,515775,COP,PENDING
T0004048,C00109,L000989,2025-06-02T00:00:00,DISBURSEMENT,TRANSFER,180213,COP,PENDING
T0004049,C00364,L000850,2024-02-24T00:00:00,FEE,CARD,128152,COP,FAILED
T0004050,C00405,L000897,2023-03-21T00:00:00,CHARGEBACK,PSE,249539,COP,PENDING
T0004051,C00179,L000652,2024-10-13T00:00:00,CHARGEBACK,TRANSFER,209214,COP,PENDING
T0004052,C00415,L000669,2025-01-06T00:00:00,FEE,CARD,188728,COP,SETTLED
T0004053,C00380,L001092,2024-02-13T00:00:00,FEE,CASH_NETWORK,240186,COP,SETTLED
T0004054,C00267,L001004,2024-05-12T00:00:00,REPAYMENT,CASH_NETWORK,234331,COP,FAILED
T0004055,C00224,L000683,2024-10-26T00:00:00,CHARGEBACK,PSE,229092,COP,SETTLED
T0004056,C00144,L000144,2023-09-24T00:00:00,CHARGEBACK,CARD,40289,COP,PENDING
T0004057,C00439,L000054,2024-02-20T00:00:00,CHARGEBACK,PSE,120211,COP,FAILED
T0004058,C00391,L000989,2023-05-17T00:00:00,CHARGEBACK,CARD,127013,COP,PENDING
T0004059,C00271,L001004,2023-08-16T00:00:00,DISBURSEMENT,CARD,160396,COP,PENDING
T0004060,C00377,L000125,2024-03-24T00:00:00,FEE,TRANSFER,185102,COP,PENDING
T0004061,C00440,L000290,2023-11-24T00:00:00,CHARGEBACK,CASH_NETWORK,17078,COP,FAILED
T0004062,C00367,L000466,2023-02-06T00:00:00,CHARGEBACK,CASH_NETWORK,205811,COP,PENDING
T0004063,C00331,L000984,2023-01-29T00:00:00,FEE,TRANSFER,203968,COP,FAILED
T0004064,C00019,L001042,2023-12-26T00:00:00,REPAYMENT,PSE,247438,COP,FAILED
T0004065,C00018,L001105,2025-04-19T00:00:00,REPAYMENT,PSE,186117,COP,SETTLED
T0004066,C00362,L000314,2024-03-03T00:00:00,FEE,CARD,155886,COP,SETTLED
T0004067,C00455,L000846,2023-10-24T00:00:00,REPAYMENT,CARD,137722,COP,FAILED
T0004068,C00037,L000220,2025-05-17T00:00:00,FEE,CARD,269116,COP,PENDING
T0004069,C00197,L000023,2023-09-05T00:00:00,DISBURSEMENT,CARD,240410,COP,PENDING
T0004070,C00094,L000281,2024-09-28T00:00:00,FEE,PSE,161591,COP,PENDING
T0004071,C00239,L000842,2024-01-17T00:00:00,REPAYMENT,PSE,350836,COP,PENDING
T0004072,C00216,L000959,2025-02-24T00:00:00,REPAYMENT,PSE,211223,COP,FAILED
T0004073,C00245,L001014,2024-12-22T00:00:00,CHARGEBACK,CARD,260334,COP,SETTLED
T0004074,C00391,L001116,2023-07-07T00:00:00,CHARGEBACK,CASH_NETWORK,-10875,COP,SETTLED
T0004075,C00244,L000527,2023-09-28T00:00:00,FEE,CARD,139330,COP,PENDING
T0004076,C00326,L000339,2024-03-30T00:00:00,DISBURSEMENT,TRANSFER,208021,COP,PENDING
T0004077,C00023,L000422,2023-07-10T00:00:00,FEE,CASH_NETWORK,186316,COP,SETTLED
T0004078,C00066,L000879,2023-05-26T00:00:00,FEE,PSE,4417,COP,FAILED
T0004079,C00227,L000241,2025-05-26T00:00:00,DISBURSEMENT,CARD,342484,COP,FAILED
T0004080,C00200,L000614,2024-01-21T00:00:00,CHARGEBACK,PSE,157046,COP,PENDING
T0004081,C00189,L000169,2023-12-19T00:00:00,DISBURSEMENT,CARD,132835,COP,PENDING
T0004082,C00436,L000889,2023-06-26T00:00:00,CHARGEBACK,TRANSFER,288135,COP,FAILED
T0004083,C00447,L000715,2023-04-18T00:00:00,DISBURSEMENT,CARD,103276,COP,PENDING
T0004084,C00124,L000499,2024-05-01T00:00:00,DISBURSEMENT,CASH_NETWORK,185492,COP,FAILED
T0004085,C00363,L000322,2023-09-27T00:00:00,CHARGEBACK,TRANSFER,138945,COP,PENDING
T0004086,C00164,L001019,2024-08-03T00:00:00,REPAYMENT,TRANSFER,121670,COP,PENDING
T0004087,C00041,L001017,2024-04-06T00:00:00,REPAYMENT,PSE,67912,COP,SETTLED
T0004088,C00511,L000429,2025-04-13T00:00:00,FEE,CASH_NETWORK,177929,COP,PENDING
T0004089,C00074,L000612,2023-02-06T00:00:00,REPAYMENT,CARD,261720,COP,FAILED
T0004090,C00105,L000116,2024-06-06T00:00:00,CHARGEBACK,CASH_NETWORK,254854,COP,SETTLED
T0004091,C00292,L000852,2025-01-14T00:00:00,REPAYMENT,CARD,-4598,COP,SETTLED
T0004092,C00480,L000417,2023-12-08T00:00:00,CHARGEBACK,CASH_NETWORK,256936,COP,SETTLED
T0004093,C00079,L000448,2023-06-03T00:00:00,DISBURSEMENT,CASH_NETWORK,72516,COP,FAILED
T0004094,C00414,L000182,2024-09-13T00:00:00,DISBURSEMENT,TRANSFER,60929,COP,FAILED
T0004095,C00139,L000875,2024-12-05T00:00:00,REPAYMENT,PSE,201644,COP,FAILED
T0004096,C00147,L001200,2024-06-20T00:00:00,FEE,CASH_NETWORK,277460,COP,FAILED
T0004097,C00413,L000032,2024-03-04T00:00:00,REPAYMENT,CARD,14925,COP,PENDING
T0004098,C00467,L000492,2025-05-12T00:00:00,REPAYMENT,CASH_NETWORK,382223,COP,FAILED
T0004099,C00082,L000035,2024-06-05T00:00:00,REPAYMENT,CASH_NETWORK,479701,COP,PENDING
T0004100,C00415,L000193,2025-03-04T00:00:00,REPAYMENT,PSE,63558,COP,SETTLED
T0004101,C00227,L000983,2024-02-06T00:00:00,REPAYMENT,PSE,243467,COP,SETTLED
T0004102,C00247,L001124,2025-03-14T00:00:00,CHARGEBACK,CASH_NETWORK,181291,COP,SETTLED
T0004103,C00507,L000492,2023-06-26T00:00:00,DISBURSEMENT,CASH_NETWORK,304310,COP,FAILED
T0004104,C00506,L000863,2023-05-03T00:00:00,FEE,TRANSFER,237235,COP,SETTLED
T0004105,C00163,L000656,2024-05-06T00:00:00,REPAYMENT,CARD,-48957,COP,FAILED
T0004106,C00490,L001037,2023-03-23T00:00:00,DISBURSEMENT,CASH_NETWORK,199387,COP,SETTLED
T0004107,C00375,L000288,2024-01-31T00:00:00,DISBURSEMENT,CASH_NETWORK,163664,COP,SETTLED
T0004108,C00238,L000898,2024-06-28T00:00:00,DISBURSEMENT,CASH_NETWORK,150034,COP,PENDING
T0004109,C00426,L000720,2024-09-08T00:00:00,CHARGEBACK,CARD,232965,COP,PENDING
T0004110,C00447,L000271,2025-03-06T00:00:00,DISBURSEMENT,CASH_NETWORK,206093,COP,SETTLED
T0004111,C00219,L000580,2023-05-05T00:00:00,DISBURSEMENT,CARD,273196,COP,PENDING
T0004112,C00434,L000065,2024-05-23T00:00:00,FEE,PSE,335917,COP,PENDING
T0004113,C00397,L000096,2023-01-18T00:00:00,CHARGEBACK,PSE,101072,COP,SETTLED
T0004114,C00063,L001083,2024-05-20T00:00:00,DISBURSEMENT,CASH_NETWORK,311303,COP,PENDING
T0004115,C00112,L000583,2024-10-10T00:00:00,REPAYMENT,PSE,164400,COP,FAILED
T0004116,C00288,L000709,2024-04-02T00:00:00,FEE,CARD,220673,COP,SETTLED
T0004117,C00397,L001065,2024-12-07T00:00:00,FEE,CASH_NETWORK,259867,COP,SETTLED
T0004118,C00413,L000139,2024-05-13T00:00:00,CHARGEBACK,TRANSFER,65940,COP,SETTLED
T0004119,C00158,L001033,2023-03-11T00:00:00,CHARGEBACK,TRANSFER,243744,COP,PENDING
T0004120,C00376,L000899,2024-12-07T00:00:00,DISBURSEMENT,TRANSFER,182269,COP,PENDING
T0004121,C00456,L000466,2024-02-28T00:00:00,DISBURSEMENT,PSE,345391,COP,SETTLED
T0004122,C00207,L001062,2024-10-06T00:00:00,DISBURSEMENT,TRANSFER,40076,COP,SETTLED
T0004123,C00164,L000411,2023-07-23T00:00:00,CHARGEBACK,CASH_NETWORK,222079,COP,PENDING
T0004124,C00294,L001068,2023-05-27T00:00:00,CHARGEBACK,PSE,232539,COP,SETTLED
T0004125,C00432,L000047,2024-10-16T00:00:00,DISBURSEMENT,PSE,9538,COP,PENDING
T0004126,C00400,L000231,2025-03-05T00:00:00,CHARGEBACK,CASH_NETWORK,209774,COP,PENDING
T0004127,C00199,L000790,2024-10-02T00:00:00,FEE,PSE,82075,COP,PENDING
T0004128,C00357,L000727,2023-06-10T00:00:00,REPAYMENT,CARD,219599,COP,PENDING
T0004129,C00113,L001153,2023-01-08T00:00:00,REPAYMENT,TRANSFER,151024,COP,FAILED
T0004130,C00343,L000958,2025-05-14T00:00:00,FEE,CASH_NETWORK,259046,COP,FAILED
T0004131,C00453,L000769,2024-06-22T00:00:00,REPAYMENT,CARD,321159,COP,SETTLED
T0004132,C00209,L000320,2023-02-20T00:00:00,CHARGEBACK,CARD,184992,COP,PENDING
T0004133,C00288,L000990,2024-09-08T00:00:00,CHARGEBACK,PSE,180555,COP,SETTLED
T0004134,C00103,L000134,2024-10-09T00:00:00,REPAYMENT,TRANSFER,268110,COP,FAILED
T0004135,C00157,L000098,2025-03-26T00:00:00,CHARGEBACK,CARD,134963,COP,SETTLED
T0004136,C00047,L000490,2023-06-12T00:00:00,CHARGEBACK,TRANSFER,125413,COP,FAILED
T0004137,C00463,L000091,2023-04-02T00:00:00,FEE,CARD,221447,COP,SETTLED
T0004138,C00283,L000127,2024-07-13T00:00:00,FEE,CASH_NETWORK,154920,COP,PENDING
T0004139,C00456,L001115,2025-04-14T00:00:00,REPAYMENT,CASH_NETWORK,417234,COP,SETTLED
T0004140,C00452,L000906,2024-06-18T00:00:00,REPAYMENT,CARD,169527,COP,PENDING
T0004141,C00145,L000154,2024-01-25T00:00:00,REPAYMENT,PSE,133586,COP,FAILED
T0004142,C00199,L001106,2023-10-07T00:00:00,DISBURSEMENT,PSE,189869,COP,SETTLED
T0004143,C00092,L000079,2023-01-03T00:00:00,FEE,PSE,88074,COP,PENDING
T0004144,C00468,L000855,2024-03-12T00:00:00,FEE,CARD,260968,COP,FAILED
T0004145,C00464,L000677,2024-12-23T00:00:00,FEE,CARD,302698,COP,PENDING
T0004146,C00407,L000149,2023-01-06T00:00:00,REPAYMENT,TRANSFER,205899,COP,FAILED
T0004147,C00101,L000699,2023-12-05T00:00:00,FEE,CARD,163900,COP,PENDING
T0004148,C00466,L000539,2024-12-26T00:00:00,FEE,PSE,108042,COP,SETTLED
T0004149,C00120,L000332,2025-05-16T00:00:00,CHARGEBACK,CASH_NETWORK,44335,COP,FAILED
T0004150,C00197,L001017,2024-03-23T00:00:00,REPAYMENT,PSE,290405,COP,SETTLED
T0004151,C00400,L000939,2025-04-29T00:00:00,CHARGEBACK,CASH_NETWORK,157558,COP,FAILED
T0004152,C00281,L000058,2023-06-08T00:00:00,DISBURSEMENT,TRANSFER,163451,COP,SETTLED
T0004153,C00513,L001145,2024-11-23T00:00:00,CHARGEBACK,CARD,324470,COP,SETTLED
T0004154,C00060,L000525,2025-04-26T00:00:00,REPAYMENT,TRANSFER,241020,COP,SETTLED
T0004155,C00194,L001044,2024-03-24T00:00:00,FEE,PSE,107161,COP,FAILED
T0004156,C00063,L001181,2024-07-25T00:00:00,FEE,TRANSFER,193153,COP,PENDING
T0004157,C00242,L000711,2024-11-26T00:00:00,REPAYMENT,PSE,206792,COP,SETTLED
T0004158,C00252,L000596,2024-10-29T00:00:00,DISBURSEMENT,PSE,205716,COP,FAILED
T0004159,C00336,L000121,2024-08-10T00:00:00,REPAYMENT,TRANSFER,279302,COP,SETTLED
T0004160,C00250,L001086,2023-11-27T00:00:00,FEE,PSE,374437,COP,SETTLED
T0004161,C00429,L000444,2024-11-09T00:00:00,REPAYMENT,CARD,204447,COP,SETTLED
T0004162,C00504,L000408,2023-02-25T00:00:00,REPAYMENT,CARD,263831,COP,SETTLED
T0004163,C00091,L000693,2025-06-12T00:00:00,FEE,PSE,239209,COP,FAILED
T0004164,C00335,L000137,2025-01-08T00:00:00,REPAYMENT,CARD,174042,COP,FAILED
T0004165,C00038,L000010,2024-03-27T00:00:00,FEE,PSE,-11461,COP,FAILED
T0004166,C00310,L000491,2023-01-04T00:00:00,DISBURSEMENT,TRANSFER,364751,COP,SETTLED
T0004167,C00135,L001143,2023-11-11T00:00:00,REPAYMENT,CASH_NETWORK,141449,COP,SETTLED
T0004168,C00331,L000696,2024-11-25T00:00:00,REPAYMENT,TRANSFER,39696,COP,FAILED
T0004169,C00389,L000480,2025-04-15T00:00:00,REPAYMENT,PSE,95314,COP,PENDING
T0004170,C00123,L000100,2025-04-05T00:00:00,DISBURSEMENT,PSE,189749,COP,PENDING
T0004171,C00047,L000198,2024-01-10T00:00:00,DISBURSEMENT,TRANSFER,253766,COP,SETTLED
T0004172,C00269,L000960,2023-03-02T00:00:00,DISBURSEMENT,TRANSFER,214834,COP,SETTLED
T0004173,C00454,L000509,2024-07-23T00:00:00,CHARGEBACK,CARD,179232,COP,PENDING
T0004174,C00017,L000498,2023-11-04T00:00:00,DISBURSEMENT,TRANSFER,80599,COP,FAILED
T0004175,C00164,L000132,2024-01-02T00:00:00,DISBURSEMENT,PSE,340270,COP,FAILED
T0004176,C00390,L000569,2024-01-11T00:00:00,DISBURSEMENT,TRANSFER,96129,COP,FAILED
T0004177,C00203,L001183,2023-07-25T00:00:00,DISBURSEMENT,CASH_NETWORK,89592,COP,SETTLED
T0004178,C00517,L000338,2023-12-14T00:00:00,FEE,PSE,234043,COP,SETTLED
T0004179,C00026,L000282,2024-08-05T00:00:00,FEE,CARD,181818,COP,SETTLED
T0004180,C00497,L000707,2025-04-17T00:00:00,DISBURSEMENT,CARD,195075,COP,FAILED
T0004181,C00103,L000038,2024-04-20T00:00:00,FEE,PSE,188536,COP,SETTLED
T0004182,C00475,L000204,2024-05-17T00:00:00,DISBURSEMENT,TRANSFER,147479,COP,SETTLED
T0004183,C00375,L001100,2023-07-11T00:00:00,FEE,CARD,363994,COP,PENDING
T0004184,C00213,L000823,2023-05-04T00:00:00,DISBURSEMENT,TRANSFER,250409,COP,PENDING
T0004185,C00327,L000434,2023-11-04T00:00:00,REPAYMENT,CARD,7386,COP,PENDING
T0004186,C00421,L000632,2024-10-23T00:00:00,CHARGEBACK,CASH_NETWORK,148530,COP,PENDING
T0004187,C00462,L001023,2025-03-03T00:00:00,FEE,PSE,202009,COP,PENDING
T0004188,C00244,L000020,2025-06-10T00:00:00,REPAYMENT,TRANSFER,275625,COP,SETTLED
T0004189,C00435,L001087,2023-03-21T00:00:00,REPAYMENT,PSE,298498,COP,SETTLED
T0004190,C00357,L000468,2023-03-31T00:00:00,DISBURSEMENT,PSE,161782,COP,SETTLED
T0004191,C00027,L000507,2023-07-26T00:00:00,FEE,TRANSFER,94057,COP,PENDING
T0004192,C00135,L000139,2024-11-03T00:00:00,FEE,CASH_NETWORK,375607,COP,PENDING
T0004193,C00126,L001150,2024-11-26T00:00:00,FEE,CASH_NETWORK,206938,COP,SETTLED
T0004194,C00078,L000627,2023-09-21T00:00:00,REPAYMENT,PSE,176507,COP,SETTLED
T0004195,C00072,L000496,2025-04-15T00:00:00,CHARGEBACK,PSE,149652,COP,SETTLED
T0004196,C00336,L000591,2025-04-19T00:00:00,CHARGEBACK,CASH_NETWORK,189393,COP,PENDING
T0004197,C00181,L000407,2024-01-23T00:00:00,CHARGEBACK,CARD,240352,COP,FAILED
T0004198,C00099,L000366,2023-10-27T00:00:00,DISBURSEMENT,TRANSFER,234751,COP,FAILED
T0004199,C00149,L000072,2024-05-10T00:00:00,CHARGEBACK,TRANSFER,255785,COP,FAILED
T0004200,C00029,L000839,2023-07-13T00:00:00,CHARGEBACK,CASH_NETWORK,108597,COP,SETTLED
T0004201,C00126,L000022,2024-12-29T00:00:00,REPAYMENT,TRANSFER,195737,COP,PENDING
T0004202,C00131,L001024,2024-02-17T00:00:00,CHARGEBACK,PSE,147767,COP,FAILED
T0004203,C00257,L000643,2025-02-28T00:00:00,DISBURSEMENT,PSE,224100,COP,SETTLED
T0004204,C00154,L000425,2023-12-25T00:00:00,DISBURSEMENT,TRANSFER,318751,COP,SETTLED
T0004205,C00381,L000735,2024-06-25T00:00:00,DISBURSEMENT,CARD,341226,COP,FAILED
T0004206,C00505,L000346,2024-08-12T00:00:00,FEE,CASH_NETWORK,83700,COP,FAILED
T0004207,C00144,L000370,2025-06-01T00:00:00,REPAYMENT,TRANSFER,171035,COP,SETTLED
